sample_id,source,is_synthetic,synthetic_type,doc_id,section,category,title,published_at,text,topic,stance,sentiment,topic_id,stance_id,sentiment_id,date,year,is_boilerplate_candidate
manual_001886,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,Поэтому здесь должен быть найден баланс.,Other,Forward-looking,Neutral,11,0,2,2025-02-14,2025,False
manual_001887,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,Это прерогатива Правительства.,Fiscal policy,Backward-looking,Neutral,8,1,2,2025-02-14,2025,False
manual_001888,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Мы со своей стороны посмотрели, какой вклад вносит эта повышенная индексация тарифов в инфляцию по сравнению с тем вариантом, если бы тарифы индексировались, как это было в предыдущие годы, на целевую инфляцию, на 4%.",Inflation,Backward-looking,Hawkish,0,1,0,2025-02-14,2025,False
manual_001889,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"По нашим оценкам, это вклад в инфляцию в полпроцентного пункта.",Inflation,Backward-looking,Hawkish,0,1,0,2025-02-14,2025,False
manual_001890,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,ВОПРОС (телеканал НТВ:.,Other,Other,Other,11,2,5,2025-02-14,2025,True
manual_001891,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Летом сообщалось, что на решение Банка Англии повлиял концертный тур Тейлор Свифт, что в городах, где проходили концерты, резко возрастали траты.",Economic activity,Backward-looking,Hawkish,5,1,0,2025-02-14,2025,False
manual_001892,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"У нас, конечно, не тур Тейлор Свифт, но у нас сегодня 14 февраля, потом сразу 23 Февраля, потом 8 Марта — это все траты на рестораны, продукты, цветы, конечно.",Economic activity,Forward-looking,Hawkish,5,0,0,2025-02-14,2025,False
manual_001893,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,Насколько сильно влияют на инфляцию такие однодневные праздники с массовыми тратами россиян?,Inflation,Backward-looking,Neutral,0,1,2,2025-02-14,2025,False
manual_001894,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,И учитывает ли ЦБ это при принятии решения?,Interest rate,Forward-looking,Neutral,1,0,2,2025-02-14,2025,False
manual_001895,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,Э.С. НАБИУЛЛИНА:.,Other,Other,Other,11,2,5,2025-02-14,2025,True
manual_001896,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,Сразу могу дать ответ: праздники не мешают низкой инфляции.,Inflation,Backward-looking,Dovish,0,1,1,2025-02-14,2025,False
manual_001897,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Конечно, мы такие факторы учитываем, но здесь есть отличия.",Other,Backward-looking,Neutral,11,1,2,2025-02-14,2025,False
manual_001898,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Концерт, например, или Чемпионат мира по футболу — это разовые события, а праздники случаются каждый год в одно и то же время.",Economic activity,Backward-looking,Neutral,5,1,2,2025-02-14,2025,False
manual_001899,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"И если говорить экономическим языком, они носят сезонный характер, и эта сезонность, естественно, нами учитывается.",Inflation,Backward-looking,Confidence-building,0,1,4,2025-02-14,2025,False
manual_001900,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"И вы сами знаете, например, перед 8 марта цены на цветы сильно растут, а после 8 марта сразу откатываются назад.",Inflation,Backward-looking,Neutral,0,1,2,2025-02-14,2025,False
manual_001901,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Это происходит из года в год, и это не влияет ни на инфляцию в целом по году, ни на инфляционные ожидания.",Inflation,Backward-looking,Confidence-building,0,1,4,2025-02-14,2025,False
manual_001902,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,А.Б. ЗАБОТКИН:.,Other,Other,Other,11,2,5,2025-02-14,2025,True
manual_001903,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Я бы даже сказал, что то, что происходит с ценами на цветы накануне 8 марта и непосредственно 8 марта, не влияет на инфляцию марта в целом, потому что к концу марта, а точнее уже 15 марта, цены возвращаются туда же, где они были на начало марта.",Inflation,Backward-looking,Confidence-building,0,1,4,2025-02-14,2025,False
manual_001904,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"ВОПРОС (газета «Красный Север», Вологда):.",Other,Other,Other,11,2,5,2025-02-14,2025,False
manual_001905,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"По данным Банка России, выдача ипотеки в минувшем году вернулась к адекватным значениям после перегретого господдержкой 2023 года.",Credit,Backward-looking,Dovish,3,1,1,2025-02-14,2025,False
manual_001906,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Тогда, напомню, ипотечный портфель вырос на 30 с лишним процентов, в 2024 году — на 13,4%.",Credit,Backward-looking,Dovish,3,1,1,2025-02-14,2025,False
manual_001907,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,Удается ли при этом решить главную проблему — это обеспечить людей доступным жильем?,Economic activity,Backward-looking,Neutral,5,1,2,2025-02-14,2025,False
manual_001908,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,Э.С. НАБИУЛЛИНА:.,Other,Other,Other,11,2,5,2025-02-14,2025,True
manual_001909,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Вы абсолютно правы, когда сказали, что вернулись темпы роста ипотеки к более адекватным уровням.",Credit,Backward-looking,Dovish,3,1,1,2025-02-14,2025,False
manual_001910,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"И также абсолютно правы, что основное — это доступность жилья, а не просто доступность ипотеки.",Credit,Backward-looking,Neutral,3,1,2,2025-02-14,2025,False
manual_001911,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Ипотека сама по себе не может обеспечить доступность жилья, даже если будут низкие процентные ставки, потому что основной фактор, основное условие доступности жилья — это когда рост доходов населения, рост доходов людей не отстает, а лучше — опережает рост цен на жилье.",Inflation,Forward-looking,Neutral,0,0,2,2025-02-14,2025,False
manual_001912,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,У нас в последние годы было наоборот: рост цен опережал рост доходов населения.,Inflation,Backward-looking,Hawkish,0,1,0,2025-02-14,2025,False
manual_001913,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Сейчас ситуация меняется, и мы видим, что и после повышения ключевой ставки, и после отмены безадресной ипотеки — у нас осталась, кстати, достаточно широкомасштабная адресная ипотека, — но вот с отменой такой массовой безадресной ипотеки подорожание жилья замедлилось.",Interest rate,Backward-looking,Dovish,1,1,1,2025-02-14,2025,False
manual_001914,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"А в ряде регионов мы видим, по последним данным, в IV квартале некоторые цены даже снижались, и среди тех регионов, где цены снижались, есть так называемые перегретые регионы.",Inflation,Backward-looking,Dovish,0,1,1,2025-02-14,2025,False
manual_001915,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"И поэтому для нас важным фактором является замедление инфляции, потому что замедление общей инфляции будет сдерживать рост цен и на жилье и сократит давление на реальные доходы граждан.",Inflation,Forward-looking,Dovish,0,0,1,2025-02-14,2025,False
manual_001916,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Это и есть путь к тому, чтобы повысить доступность жилья.",Economic activity,Forward-looking,Confidence-building,5,0,4,2025-02-14,2025,False
manual_001917,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,По мере замедления инфляции будут снижаться и ставки по рыночной ипотеке.,Monetary conditions,Forward-looking,Dovish,2,0,1,2025-02-14,2025,False
manual_001918,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,Сейчас они действительно очень высокие.,Monetary conditions,Backward-looking,Neutral,2,1,2,2025-02-14,2025,False
manual_001919,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Я все время напоминаю, когда у нас была инфляция около 4%, у нас рыночная ипотека без льготных программ была вполне доступна и очень активно развивалась.",Credit,Backward-looking,Dovish,3,1,1,2025-02-14,2025,False
manual_001920,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,ВОПРОС (газета «Московский комсомолец»):.,Other,Other,Other,11,2,5,2025-02-14,2025,False
manual_001921,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Год назад Банк России начал со ставкой 16% и к концу года ожидал снижения инфляции к 4,5%.",Interest rate,Backward-looking,Neutral,1,1,2,2025-02-14,2025,False
manual_001922,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Однако в реальности цены оказались на уровне 9,5%.",Inflation,Backward-looking,Hawkish,0,1,0,2025-02-14,2025,False
manual_001923,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,Сейчас Банк России начал год с ключевой ставкой 21% и ожидает снижения инфляции до 7–8%.,Interest rate,Forward-looking,Dovish,1,0,1,2025-02-14,2025,False
manual_001924,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Однако причины инфляции у нас остаются все те же: в феврале ЕС хочет ввести шестнадцатый пакет санкций, тарифы ЖКХ повысятся уже не на 10, а на 12%, и при этом Банк России все равно ожидает снижения инфляции до 8%.",External conditions,Forward-looking,Risk-highlighting,7,0,3,2025-02-14,2025,False
manual_001925,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Исходя из этого, не слишком ли оптимистично оценивает ЦБ возможность снижения инфляции?",Inflation,Forward-looking,Risk-highlighting,0,0,3,2025-02-14,2025,False
manual_001926,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Может быть, ситуация повторится?",Other,Other,Other,11,2,5,2025-02-14,2025,False
manual_001927,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,Тем более что в вашем прогнозе вы не исключаете повышения ключевой ставки.,Interest rate,Forward-looking,Hawkish,1,0,0,2025-02-14,2025,False
manual_001928,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"И, может быть, имеет смысл ввести два коэффициента: например, в базовом прогнозе инфляция снизится до 8%, как вы говорите, а в максимально консервативном она повысится до 10,5% по итогам года?",Inflation,Forward-looking,Risk-highlighting,0,0,3,2025-02-14,2025,False
manual_001929,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,Как-то так развести для ориентации.,Other,Other,Other,11,2,5,2025-02-14,2025,False
manual_001930,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,Э.С.НАБИУЛЛИНА:.,Other,Other,Other,11,2,5,2025-02-14,2025,True
manual_001931,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Знаете, никто не может видеть будущее, ни у кого нет хрустального шара, и мы как многие участники рынка, и аналитики, и Правительство делаем прогнозы исходя из тех данных, которые у нас есть на настоящий момент.",Other,Forward-looking,Risk-highlighting,11,0,3,2025-02-14,2025,False
manual_001932,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"И когда поступают новые данные, происходят новые события — а прошлый год тоже был богат на разного рода события, — это заставляет менять нас свои оценки текущей ситуации и обновлять прогнозы.",Other,Forward-looking,Risk-highlighting,11,0,3,2025-02-14,2025,False
manual_001933,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,И это абсолютно нормально.,Other,Other,Confidence-building,11,2,4,2025-02-14,2025,False
manual_001934,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Да, сейчас много проинфляционных факторов, вы об этом сказали.",Inflation,Backward-looking,Hawkish,0,1,0,2025-02-14,2025,False
manual_001935,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,Но многое изменилось по сравнению с прошлым годом.,Other,Backward-looking,Neutral,11,1,2,2025-02-14,2025,False
manual_001936,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Во-первых, ключевая ставка уже 21%, и это большой уровень жесткости.",Interest rate,Backward-looking,Hawkish,1,1,0,2025-02-14,2025,False
manual_001937,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,Некоторые считают его даже чрезмерным.,Interest rate,Backward-looking,Dovish,1,1,1,2025-02-14,2025,False
manual_001938,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Это большой уровень жесткости, и, по нашим оценкам, его должно быть достаточно для замедления инфляции.",Interest rate,Forward-looking,Dovish,1,0,1,2025-02-14,2025,False
manual_001939,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Если мы увидим, что нет устойчивого замедления инфляции, мы готовы будем еще повысить ставку.",Interest rate,Forward-looking,Hawkish,1,0,0,2025-02-14,2025,False
manual_001940,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,Но пока мы видим охлаждение всех сегментов кредитования.,Credit,Backward-looking,Dovish,3,1,1,2025-02-14,2025,False
manual_001941,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Хотя Алексей Борисович напомнил, что не только кредитование важно.",Credit,Backward-looking,Neutral,3,1,2,2025-02-14,2025,False
manual_001942,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Мы ожидаем, что и бюджет в этом году будет иметь дезинфляционное влияние, и будем смотреть, насколько все это устойчиво.",Fiscal policy,Forward-looking,Dovish,8,0,1,2025-02-14,2025,False
manual_001943,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Альтернативные сценарии, о которых вы говорите, они есть.",Other,Forward-looking,Risk-highlighting,11,0,3,2025-02-14,2025,False
manual_001944,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Мы их раз в год уточняем, когда готовим Основные направления денежно- кредитной политики.",Other,Backward-looking,Neutral,11,1,2,2025-02-14,2025,False
manual_001945,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Я говорила о рисковом сценарии, который во многом связан с внешними событиями, но у нас есть и проинфляционный (из-за внутренних факторов. — Ред.) сценарий.",External conditions,Forward-looking,Risk-highlighting,7,0,3,2025-02-14,2025,False
manual_001946,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Если будет реализовываться сценарий проинфляционный, мы, конечно, посмотрим, как нам нужно тогда корректировать свою денежно-кредитную политику, чтобы добиться снижения инфляции.",Interest rate,Forward-looking,Hawkish,1,0,0,2025-02-14,2025,False
manual_001947,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,А.Б. ЗАБОТКИН:.,Other,Other,Other,11,2,5,2025-02-14,2025,True
manual_001948,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"И важно, что в сценарии, в котором мы исходили бы из другого набора предпосылок, который в итоге давал бы дополнительное и более устойчивое инфляционное давление, в результате не столько инфляция шла бы по другой траектории, а ставка шла бы по другой траектории.",Interest rate,Forward-looking,Hawkish,1,0,0,2025-02-14,2025,False
manual_001949,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Потому что мы, предвидя эти обстоятельства, по-другому бы выстраивали нашу денежно-кредитную политику, стремились бы обеспечить большую жесткость, чем в том сценарии, который рассматривается в качестве базового.",Interest rate,Forward-looking,Hawkish,1,0,0,2025-02-14,2025,False
manual_001950,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"То есть важный посыл, что разница в предпосылках в бóльшей степени влияет на прогнозную траекторию ставки, нежели на прогнозную траекторию инфляции.",Interest rate,Forward-looking,Neutral,1,0,2,2025-02-14,2025,False
manual_001951,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"В этом смысл таргетирования инфляции, что в любых обстоятельствах вы приводите ее к целевому уровню на горизонте действия политики, если вы точно знаете, какие реализуются предпосылки.",Inflation,Forward-looking,Confidence-building,0,0,4,2025-02-14,2025,False
manual_001952,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,Э.С. НАБИУЛЛИНА:.,Other,Other,Other,11,2,5,2025-02-14,2025,True
manual_001953,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Я продолжу эту мысль другими, может быть, словами.",Other,Other,Other,11,2,5,2025-02-14,2025,False
manual_001954,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Это не то, что мы смиримся с каким-то проинфляционным сценарием, где инфляция будет выше.",Inflation,Forward-looking,Confidence-building,0,0,4,2025-02-14,2025,False
manual_001955,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Это означает, что мы будем ужесточать денежно-кредитную политику, если проинфляционные факторы будут приводить к тому, что инфляция будет ускоряться.",Interest rate,Forward-looking,Hawkish,1,0,0,2025-02-14,2025,False
manual_001956,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"То есть мы будем стараться менять политику, чтобы все равно привести инфляцию к цели.",Interest rate,Forward-looking,Confidence-building,1,0,4,2025-02-14,2025,False
manual_001957,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"Это не то, что мы смиримся с проинфляционным сценарием.",Inflation,Forward-looking,Confidence-building,0,0,4,2025-02-14,2025,False
manual_001958,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,ВОПРОС («Независимая газета»):.,Other,Other,Other,11,2,5,2025-02-14,2025,False
manual_001959,manual,False,,f1360a2ce911197128693e30e673db88fb496dad,decision_key_rate,statement,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 14 февраля 2025 года,14.02.2025,"В условиях сохранения жесткой денежно-кредитной политики и предстоящего замедления экономического роста есть ли у Центробанка понимание, какие отрасли будут нуждаться теперь в точечной поддержке в первую очередь (в такой точечной поддержке, как льготное кредитование)?",Fiscal policy,Forward-looking,Risk-highlighting,8,0,3,2025-02-14,2025,False
